race_id,year,round,race_date,race_name,circuit_id,driver_id,driver_code,driver_name,constructor_id,constructor_name,grid_position,finish_position,points,status_id,quali_position,winner,dnf_flag
1021,2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,846,norris,Norris,1,McLaren,7,9,2.0,11,7.0,0,0
1021,2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,848,albon,Albon,5,Toro Rosso,12,10,1.0,11,12.0,0,0
1021,2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,815,perez,Pérez,211,Racing Point,16,11,0.0,11,17.0,0,0
1021,2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,807,hulkenberg,Hülkenberg,4,Renault,11,12,0.0,11,11.0,0,0
1021,2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,825,kevin_magnussen,Magnussen,210,Haas F1 Team,14,13,0.0,11,15.0,0,0
1021,2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,817,ricciardo,Ricciardo,4,Renault,20,14,0.0,11,18.0,0,0
1021,2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,826,kvyat,Kvyat,5,Toro Rosso,13,15,0.0,12,13.0,0,0
1021,2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,847,russell,Russell,3,Williams,15,16,0.0,12,16.0,0,1
1021,2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,840,stroll,Stroll,211,Racing Point,18,17,0.0,12,19.0,0,1
1021,2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,841,giovinazzi,Giovinazzi,51,Alfa Romeo,17,18,0.0,12,14.0,0,1
1021,2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,9,kubica,Kubica,3,Williams,19,19,0.0,13,20.0,0,1
1021,2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,154,grosjean,Grosjean,210,Haas F1 Team,9,20,0.0,34,9.0,0,1
1022,2019,13,2019-09-01,Belgian Grand Prix,spa,844,leclerc,Leclerc,6,Ferrari,1,1,25.0,1,1.0,1,0
1022,2019,13,2019-09-01,Belgian Grand Prix,spa,1,hamilton,Hamilton,131,Mercedes,3,2,18.0,1,3.0,0,0
1022,2019,13,2019-09-01,Belgian Grand Prix,spa,822,bottas,Bottas,131,Mercedes,4,3,15.0,1,4.0,0,0
1022,2019,13,2019-09-01,Belgian Grand Prix,spa,20,vettel,Vettel,6,Ferrari,2,4,13.0,1,2.0,0,0
1022,2019,13,2019-09-01,Belgian Grand Prix,spa,848,albon,Albon,9,Red Bull,17,5,10.0,1,14.0,0,0
1022,2019,13,2019-09-01,Belgian Grand Prix,spa,815,perez,Pérez,211,Racing Point,7,6,8.0,1,9.0,0,0
1022,2019,13,2019-09-01,Belgian Grand Prix,spa,826,kvyat,Kvyat,5,Toro Rosso,19,7,6.0,1,18.0,0,0
1022,2019,13,2019-09-01,Belgian Grand Prix,spa,807,hulkenberg,Hülkenberg,4,Renault,12,8,4.0,1,7.0,0,0
1022,2019,13,2019-09-01,Belgian Grand Prix,spa,842,gasly,Gasly,5,Toro Rosso,13,9,2.0,1,16.0,0,0
1022,2019,13,2019-09-01,Belgian Grand Prix,spa,840,stroll,Stroll,211,Racing Point,16,10,1.0,1,13.0,0,0
1022,2019,13,2019-09-01,Belgian Grand Prix,spa,846,norris,Norris,1,McLaren,11,11,0.0,5,12.0,0,0
1022,2019,13,2019-09-01,Belgian Grand Prix,spa,825,kevin_magnussen,Magnussen,210,Haas F1 Team,8,12,0.0,11,10.0,0,0
1022,2019,13,2019-09-01,Belgian Grand Prix,spa,154,grosjean,Grosjean,210,Haas F1 Team,9,13,0.0,11,11.0,0,0
1022,2019,13,2019-09-01,Belgian Grand Prix,spa,817,ricciardo,Ricciardo,4,Renault,10,14,0.0,11,6.0,0,0
1022,2019,13,2019-09-01,Belgian Grand Prix,spa,847,russell,Russell,3,Williams,14,15,0.0,11,19.0,0,0
1022,2019,13,2019-09-01,Belgian Grand Prix,spa,8,raikkonen,Räikkönen,51,Alfa Romeo,6,16,0.0,11,8.0,0,1
1022,2019,13,2019-09-01,Belgian Grand Prix,spa,9,kubica,Kubica,3,Williams,0,17,0.0,11,20.0,0,1
1022,2019,13,2019-09-01,Belgian Grand Prix,spa,841,giovinazzi,Giovinazzi,51,Alfa Romeo,18,18,0.0,3,15.0,0,1
1022,2019,13,2019-09-01,Belgian Grand Prix,spa,832,sainz,Sainz,1,McLaren,15,19,0.0,75,17.0,0,1
1022,2019,13,2019-09-01,Belgian Grand Prix,spa,830,max_verstappen,Verstappen,9,Red Bull,5,20,0.0,3,5.0,0,1
1023,2019,14,2019-09-08,Italian Grand Prix,monza,844,leclerc,Leclerc,6,Ferrari,1,1,25.0,1,1.0,1,0
1023,2019,14,2019-09-08,Italian Grand Prix,monza,822,bottas,Bottas,131,Mercedes,3,2,18.0,1,3.0,0,0
1023,2019,14,2019-09-08,Italian Grand Prix,monza,1,hamilton,Hamilton,131,Mercedes,2,3,16.0,1,2.0,0,0
1023,2019,14,2019-09-08,Italian Grand Prix,monza,817,ricciardo,Ricciardo,4,Renault,5,4,12.0,1,5.0,0,0
1023,2019,14,2019-09-08,Italian Grand Prix,monza,807,hulkenberg,Hülkenberg,4,Renault,6,5,10.0,1,6.0,0,0
1023,2019,14,2019-09-08,Italian Grand Prix,monza,848,albon,Albon,9,Red Bull,8,6,8.0,1,8.0,0,0
1023,2019,14,2019-09-08,Italian Grand Prix,monza,815,perez,Pérez,211,Racing Point,18,7,6.0,1,17.0,0,0
1023,2019,14,2019-09-08,Italian Grand Prix,monza,830,max_verstappen,Verstappen,9,Red Bull,19,8,4.0,1,20.0,0,0
1023,2019,14,2019-09-08,Italian Grand Prix,monza,841,giovinazzi,Giovinazzi,51,Alfa Romeo,10,9,2.0,11,11.0,0,0
1023,2019,14,2019-09-08,Italian Grand Prix,monza,846,norris,Norris,1,McLaren,16,10,1.0,11,14.0,0,0
1023,2019,14,2019-09-08,Italian Grand Prix,monza,842,gasly,Gasly,5,Toro Rosso,17,11,0.0,11,15.0,0,0
1023,2019,14,2019-09-08,Italian Grand Prix,monza,840,stroll,Stroll,211,Racing Point,9,12,0.0,11,9.0,0,0
1023,2019,14,2019-09-08,Italian Grand Prix,monza,20,vettel,Vettel,6,Ferrari,4,13,0.0,11,4.0,0,0
1023,2019,14,2019-09-08,Italian Grand Prix,monza,847,russell,Russell,3,Williams,14,14,0.0,11,18.0,0,0
1023,2019,14,2019-09-08,Italian Grand Prix,monza,8,raikkonen,Räikkönen,51,Alfa Romeo,0,15,0.0,11,10.0,0,0
1023,2019,14,2019-09-08,Italian Grand Prix,monza,154,grosjean,Grosjean,210,Haas F1 Team,13,16,0.0,11,16.0,0,1
1023,2019,14,2019-09-08,Italian Grand Prix,monza,9,kubica,Kubica,3,Williams,15,17,0.0,12,19.0,0,1
1023,2019,14,2019-09-08,Italian Grand Prix,monza,825,kevin_magnussen,Magnussen,210,Haas F1 Team,11,18,0.0,9,12.0,0,1
1023,2019,14,2019-09-08,Italian Grand Prix,monza,826,kvyat,Kvyat,5,Toro Rosso,12,19,0.0,5,13.0,0,1
1023,2019,14,2019-09-08,Italian Grand Prix,monza,832,sainz,Sainz,1,McLaren,7,20,0.0,36,7.0,0,1
1024,2019,15,2019-09-22,Singapore Grand Prix,marina_bay,20,vettel,Vettel,6,Ferrari,3,1,25.0,1,3.0,1,0
1024,2019,15,2019-09-22,Singapore Grand Prix,marina_bay,844,leclerc,Leclerc,6,Ferrari,1,2,18.0,1,1.0,0,0
1024,2019,15,2019-09-22,Singapore Grand Prix,marina_bay,830,max_verstappen,Verstappen,9,Red Bull,4,3,15.0,1,4.0,0,0
1024,2019,15,2019-09-22,Singapore Grand Prix,marina_bay,1,hamilton,Hamilton,131,Mercedes,2,4,12.0,1,2.0,0,0
1024,2019,15,2019-09-22,Singapore Grand Prix,marina_bay,822,bottas,Bottas,131,Mercedes,5,5,10.0,1,5.0,0,0
1024,2019,15,2019-09-22,Singapore Grand Prix,marina_bay,848,albon,Albon,9,Red Bull,6,6,8.0,1,6.0,0,0
1024,2019,15,2019-09-22,Singapore Grand Prix,marina_bay,846,norris,Norris,1,McLaren,9,7,6.0,1,9.0,0,0
1024,2019,15,2019-09-22,Singapore Grand Prix,marina_bay,842,gasly,Gasly,5,Toro Rosso,11,8,4.0,1,12.0,0,0
1024,2019,15,2019-09-22,Singapore Grand Prix,marina_bay,807,hulkenberg,Hülkenberg,4,Renault,8,9,2.0,1,8.0,0,0
1024,2019,15,2019-09-22,Singapore Grand Prix,marina_bay,841,giovinazzi,Giovinazzi,51,Alfa Romeo,10,10,1.0,1,11.0,0,0
1024,2019,15,2019-09-22,Singapore Grand Prix,marina_bay,154,grosjean,Grosjean,210,Haas F1 Team,17,11,0.0,1,17.0,0,0
1024,2019,15,2019-09-22,Singapore Grand Prix,marina_bay,832,sainz,Sainz,1,McLaren,7,12,0.0,1,7.0,0,0
1024,2019,15,2019-09-22,Singapore Grand Prix,marina_bay,840,stroll,Stroll,211,Racing Point,16,13,0.0,1,16.0,0,0
1024,2019,15,2019-09-22,Singapore Grand Prix,marina_bay,817,ricciardo,Ricciardo,4,Renault,20,14,0.0,1,20.0,0,0
1024,2019,15,2019-09-22,Singapore Grand Prix,marina_bay,826,kvyat,Kvyat,5,Toro Rosso,14,15,0.0,1,15.0,0,0
1024,2019,15,2019-09-22,Singapore Grand Prix,marina_bay,9,kubica,Kubica,3,Williams,19,16,0.0,1,19.0,0,1
1024,2019,15,2019-09-22,Singapore Grand Prix,marina_bay,825,kevin_magnussen,Magnussen,210,Haas F1 Team,13,17,0.0,1,14.0,0,1
1024,2019,15,2019-09-22,Singapore Grand Prix,marina_bay,8,raikkonen,Räikkönen,51,Alfa Romeo,12,18,0.0,4,13.0,0,1
1024,2019,15,2019-09-22,Singapore Grand Prix,marina_bay,815,perez,Pérez,211,Racing Point,15,19,0.0,5,10.0,0,1
1024,2019,15,2019-09-22,Singapore Grand Prix,marina_bay,847,russell,Russell,3,Williams,18,20,0.0,4,18.0,0,1
1025,2019,16,2019-09-29,Russian Grand Prix,sochi,1,hamilton,Hamilton,131,Mercedes,2,1,26.0,1,2.0,1,0
1025,2019,16,2019-09-29,Russian Grand Prix,sochi,822,bottas,Bottas,131,Mercedes,4,2,18.0,1,5.0,0,0
1025,2019,16,2019-09-29,Russian Grand Prix,sochi,844,leclerc,Leclerc,6,Ferrari,1,3,15.0,1,1.0,0,0
1025,2019,16,2019-09-29,Russian Grand Prix,sochi,830,max_verstappen,Verstappen,9,Red Bull,9,4,12.0,1,4.0,0,0
1025,2019,16,2019-09-29,Russian Grand Prix,sochi,848,albon,Albon,9,Red Bull,0,5,10.0,1,19.0,0,0
1025,2019,16,2019-09-29,Russian Grand Prix,sochi,832,sainz,Sainz,1,McLaren,5,6,8.0,1,6.0,0,0
1025,2019,16,2019-09-29,Russian Grand Prix,sochi,815,perez,Pérez,211,Racing Point,11,7,6.0,1,12.0,0,0
1025,2019,16,2019-09-29,Russian Grand Prix,sochi,846,norris,Norris,1,McLaren,7,8,4.0,1,8.0,0,0
1025,2019,16,2019-09-29,Russian Grand Prix,sochi,825,kevin_magnussen,Magnussen,210,Haas F1 Team,13,9,2.0,1,14.0,0,0
1025,2019,16,2019-09-29,Russian Grand Prix,sochi,807,hulkenberg,Hülkenberg,4,Renault,6,10,1.0,1,7.0,0,0
1025,2019,16,2019-09-29,Russian Grand Prix,sochi,840,stroll,Stroll,211,Racing Point,14,11,0.0,1,15.0,0,0
1025,2019,16,2019-09-29,Russian Grand Prix,sochi,826,kvyat,Kvyat,5,Toro Rosso,19,12,0.0,1,20.0,0,0
1025,2019,16,2019-09-29,Russian Grand Prix,sochi,8,raikkonen,Räikkönen,51,Alfa Romeo,15,13,0.0,1,16.0,0,0
1025,2019,16,2019-09-29,Russian Grand Prix,sochi,842,gasly,Gasly,5,Toro Rosso,16,14,0.0,1,11.0,0,0
1025,2019,16,2019-09-29,Russian Grand Prix,sochi,841,giovinazzi,Giovinazzi,51,Alfa Romeo,12,15,0.0,1,13.0,0,0
1025,2019,16,2019-09-29,Russian Grand Prix,sochi,9,kubica,Kubica,3,Williams,18,16,0.0,23,18.0,0,1
1025,2019,16,2019-09-29,Russian Grand Prix,sochi,847,russell,Russell,3,Williams,17,17,0.0,23,17.0,0,1
1025,2019,16,2019-09-29,Russian Grand Prix,sochi,20,vettel,Vettel,6,Ferrari,3,18,0.0,75,3.0,0,1
1025,2019,16,2019-09-29,Russian Grand Prix,sochi,817,ricciardo,Ricciardo,4,Renault,10,19,0.0,4,10.0,0,1
1025,2019,16,2019-09-29,Russian Grand Prix,sochi,154,grosjean,Grosjean,210,Haas F1 Team,8,20,0.0,4,9.0,0,1
1026,2019,17,2019-10-13,Japanese Grand Prix,suzuka,822,bottas,Bottas,131,Mercedes,3,1,25.0,1,3.0,1,0
1026,2019,17,2019-10-13,Japanese Grand Prix,suzuka,20,vettel,Vettel,6,Ferrari,1,2,18.0,1,1.0,0,0
1026,2019,17,2019-10-13,Japanese Grand Prix,suzuka,1,hamilton,Hamilton,131,Mercedes,4,3,16.0,1,4.0,0,0
1026,2019,17,2019-10-13,Japanese Grand Prix,suzuka,848,albon,Albon,9,Red Bull,6,4,12.0,1,6.0,0,0
1026,2019,17,2019-10-13,Japanese Grand Prix,suzuka,832,sainz,Sainz,1,McLaren,7,5,10.0,1,7.0,0,0
1026,2019,17,2019-10-13,Japanese Grand Prix,suzuka,844,leclerc,Leclerc,6,Ferrari,2,6,8.0,11,2.0,0,0
1026,2019,17,2019-10-13,Japanese Grand Prix,suzuka,842,gasly,Gasly,5,Toro Rosso,9,7,6.0,11,9.0,0,0
1026,2019,17,2019-10-13,Japanese Grand Prix,suzuka,815,perez,Pérez,211,Racing Point,17,8,4.0,11,17.0,0,0
1026,2019,17,2019-10-13,Japanese Grand Prix,suzuka,840,stroll,Stroll,211,Racing Point,12,9,2.0,11,12.0,0,0
1026,2019,17,2019-10-13,Japanese Grand Prix,suzuka,826,kvyat,Kvyat,5,Toro Rosso,14,10,1.0,11,14.0,0,0
1026,2019,17,2019-10-13,Japanese Grand Prix,suzuka,846,norris,Norris,1,McLaren,8,11,0.0,11,8.0,0,0
1026,2019,17,2019-10-13,Japanese Grand Prix,suzuka,8,raikkonen,Räikkönen,51,Alfa Romeo,13,12,0.0,11,13.0,0,0
1026,2019,17,2019-10-13,Japanese Grand Prix,suzuka,154,grosjean,Grosjean,210,Haas F1 Team,10,13,0.0,11,10.0,0,0
1026,2019,17,2019-10-13,Japanese Grand Prix,suzuka,841,giovinazzi,Giovinazzi,51,Alfa Romeo,11,14,0.0,11,11.0,0,0
1026,2019,17,2019-10-13,Japanese Grand Prix,suzuka,825,kevin_magnussen,Magnussen,210,Haas F1 Team,19,15,0.0,11,19.0,0,0
1026,2019,17,2019-10-13,Japanese Grand Prix,suzuka,847,russell,Russell,3,Williams,18,16,0.0,12,18.0,0,1
1026,2019,17,2019-10-13,Japanese Grand Prix,suzuka,9,kubica,Kubica,3,Williams,0,17,0.0,12,20.0,0,1
1026,2019,17,2019-10-13,Japanese Grand Prix,suzuka,830,max_verstappen,Verstappen,9,Red Bull,5,18,0.0,23,5.0,0,1
1026,2019,17,2019-10-13,Japanese Grand Prix,suzuka,817,ricciardo,Ricciardo,4,Renault,16,19,0.0,2,16.0,0,1
1026,2019,17,2019-10-13,Japanese Grand Prix,suzuka,807,hulkenberg,Hülkenberg,4,Renault,15,20,0.0,2,15.0,0,1
1027,2019,18,2019-10-27,Mexican Grand Prix,rodriguez,1,hamilton,Hamilton,131,Mercedes,3,1,25.0,1,4.0,1,0
1027,2019,18,2019-10-27,Mexican Grand Prix,rodriguez,20,vettel,Vettel,6,Ferrari,2,2,18.0,1,3.0,0,0
1027,2019,18,2019-10-27,Mexican Grand Prix,rodriguez,822,bottas,Bottas,131,Mercedes,6,3,15.0,1,6.0,0,0
1027,2019,18,2019-10-27,Mexican Grand Prix,rodriguez,844,leclerc,Leclerc,6,Ferrari,1,4,13.0,1,2.0,0,0
1027,2019,18,2019-10-27,Mexican Grand Prix,rodriguez,848,albon,Albon,9,Red Bull,5,5,10.0,1,5.0,0,0
1027,2019,18,2019-10-27,Mexican Grand Prix,rodriguez,830,max_verstappen,Verstappen,9,Red Bull,4,6,8.0,1,1.0,0,0
1027,2019,18,2019-10-27,Mexican Grand Prix,rodriguez,815,perez,Pérez,211,Racing Point,11,7,6.0,1,11.0,0,0
1027,2019,18,2019-10-27,Mexican Grand Prix,rodriguez,817,ricciardo,Ricciardo,4,Renault,13,8,4.0,1,13.0,0,0
1027,2019,18,2019-10-27,Mexican Grand Prix,rodriguez,842,gasly,Gasly,5,Toro Rosso,10,9,2.0,11,10.0,0,0
1027,2019,18,2019-10-27,Mexican Grand Prix,rodriguez,807,hulkenberg,Hülkenberg,4,Renault,12,10,1.0,11,12.0,0,0
1027,2019,18,2019-10-27,Mexican Grand Prix,rodriguez,826,kvyat,Kvyat,5,Toro Rosso,9,11,0.0,11,9.0,0,0
1027,2019,18,2019-10-27,Mexican Grand Prix,rodriguez,840,stroll,Stroll,211,Racing Point,16,12,0.0,11,16.0,0,0
1027,2019,18,2019-10-27,Mexican Grand Prix,rodriguez,832,sainz,Sainz,1,McLaren,7,13,0.0,11,7.0,0,0
1027,2019,18,2019-10-27,Mexican Grand Prix,rodriguez,841,giovinazzi,Giovinazzi,51,Alfa Romeo,15,14,0.0,11,15.0,0,0
1027,2019,18,2019-10-27,Mexican Grand Prix,rodriguez,825,kevin_magnussen,Magnussen,210,Haas F1 Team,17,15,0.0,12,17.0,0,0
1027,2019,18,2019-10-27,Mexican Grand Prix,rodriguez,847,russell,Russell,3,Williams,19,16,0.0,12,19.0,0,1
1027,2019,18,2019-10-27,Mexican Grand Prix,rodriguez,154,grosjean,Grosjean,210,Haas F1 Team,18,17,0.0,12,18.0,0,1
1027,2019,18,2019-10-27,Mexican Grand Prix,rodriguez,9,kubica,Kubica,3,Williams,20,18,0.0,12,20.0,0,1
1027,2019,18,2019-10-27,Mexican Grand Prix,rodriguez,8,raikkonen,Räikkönen,51,Alfa Romeo,14,19,0.0,25,14.0,0,1
1027,2019,18,2019-10-27,Mexican Grand Prix,rodriguez,846,norris,Norris,1,McLaren,8,20,0.0,54,8.0,0,1
1031,2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,822,bottas,Bottas,131,Mercedes,1,1,25.0,1,1.0,1,0
1028,2019,19,2019-11-03,United States Grand Prix,americas,822,bottas,Bottas,131,Mercedes,1,1,25.0,1,1.0,1,0
1028,2019,19,2019-11-03,United States Grand Prix,americas,1,hamilton,Hamilton,131,Mercedes,5,2,18.0,1,5.0,0,0
1028,2019,19,2019-11-03,United States Grand Prix,americas,830,max_verstappen,Verstappen,9,Red Bull,3,3,15.0,1,3.0,0,0
1028,2019,19,2019-11-03,United States Grand Prix,americas,844,leclerc,Leclerc,6,Ferrari,4,4,13.0,1,4.0,0,0
1028,2019,19,2019-11-03,United States Grand Prix,americas,848,albon,Albon,9,Red Bull,6,5,10.0,1,6.0,0,0
1028,2019,19,2019-11-03,United States Grand Prix,americas,817,ricciardo,Ricciardo,4,Renault,9,6,8.0,1,9.0,0,0
1028,2019,19,2019-11-03,United States Grand Prix,americas,846,norris,Norris,1,McLaren,8,7,6.0,1,8.0,0,0
1028,2019,19,2019-11-03,United States Grand Prix,americas,832,sainz,Sainz,1,McLaren,7,8,4.0,11,7.0,0,0
1028,2019,19,2019-11-03,United States Grand Prix,americas,807,hulkenberg,Hülkenberg,4,Renault,11,9,2.0,11,11.0,0,0
1028,2019,19,2019-11-03,United States Grand Prix,americas,815,perez,Pérez,211,Racing Point,0,10,1.0,11,19.0,0,0
1028,2019,19,2019-11-03,United States Grand Prix,americas,8,raikkonen,Räikkönen,51,Alfa Romeo,17,11,0.0,11,17.0,0,0
1028,2019,19,2019-11-03,United States Grand Prix,americas,826,kvyat,Kvyat,5,Toro Rosso,13,12,0.0,11,13.0,0,0
1028,2019,19,2019-11-03,United States Grand Prix,americas,840,stroll,Stroll,211,Racing Point,14,13,0.0,11,14.0,0,0
1028,2019,19,2019-11-03,United States Grand Prix,americas,841,giovinazzi,Giovinazzi,51,Alfa Romeo,16,14,0.0,11,16.0,0,0
1028,2019,19,2019-11-03,United States Grand Prix,americas,154,grosjean,Grosjean,210,Haas F1 Team,15,15,0.0,11,15.0,0,0
1028,2019,19,2019-11-03,United States Grand Prix,americas,842,gasly,Gasly,5,Toro Rosso,10,16,0.0,22,10.0,0,1
1028,2019,19,2019-11-03,United States Grand Prix,americas,847,russell,Russell,3,Williams,18,17,0.0,12,18.0,0,1
1028,2019,19,2019-11-03,United States Grand Prix,americas,825,kevin_magnussen,Magnussen,210,Haas F1 Team,12,18,0.0,23,12.0,0,1
1028,2019,19,2019-11-03,United States Grand Prix,americas,9,kubica,Kubica,3,Williams,19,19,0.0,44,20.0,0,1
1028,2019,19,2019-11-03,United States Grand Prix,americas,20,vettel,Vettel,6,Ferrari,2,20,0.0,22,2.0,0,1
1029,2019,20,2019-11-17,Brazilian Grand Prix,interlagos,830,max_verstappen,Verstappen,9,Red Bull,1,1,25.0,1,1.0,1,0
1029,2019,20,2019-11-17,Brazilian Grand Prix,interlagos,842,gasly,Gasly,5,Toro Rosso,6,2,18.0,1,7.0,0,0
1029,2019,20,2019-11-17,Brazilian Grand Prix,interlagos,832,sainz,Sainz,1,McLaren,20,3,15.0,1,20.0,0,0
1029,2019,20,2019-11-17,Brazilian Grand Prix,interlagos,8,raikkonen,Räikkönen,51,Alfa Romeo,8,4,12.0,1,9.0,0,0
1029,2019,20,2019-11-17,Brazilian Grand Prix,interlagos,841,giovinazzi,Giovinazzi,51,Alfa Romeo,12,5,10.0,1,13.0,0,0
1029,2019,20,2019-11-17,Brazilian Grand Prix,interlagos,817,ricciardo,Ricciardo,4,Renault,11,6,8.0,1,12.0,0,0
1029,2019,20,2019-11-17,Brazilian Grand Prix,interlagos,1,hamilton,Hamilton,131,Mercedes,3,7,6.0,1,3.0,0,0
1029,2019,20,2019-11-17,Brazilian Grand Prix,interlagos,846,norris,Norris,1,McLaren,10,8,4.0,1,11.0,0,0
1029,2019,20,2019-11-17,Brazilian Grand Prix,interlagos,815,perez,Pérez,211,Racing Point,15,9,2.0,1,15.0,0,0
1029,2019,20,2019-11-17,Brazilian Grand Prix,interlagos,826,kvyat,Kvyat,5,Toro Rosso,16,10,1.0,1,16.0,0,0
1029,2019,20,2019-11-17,Brazilian Grand Prix,interlagos,825,kevin_magnussen,Magnussen,210,Haas F1 Team,9,11,0.0,1,10.0,0,0
1029,2019,20,2019-11-17,Brazilian Grand Prix,interlagos,847,russell,Russell,3,Williams,18,12,0.0,1,18.0,0,0
1029,2019,20,2019-11-17,Brazilian Grand Prix,interlagos,154,grosjean,Grosjean,210,Haas F1 Team,7,13,0.0,1,8.0,0,0
1029,2019,20,2019-11-17,Brazilian Grand Prix,interlagos,848,albon,Albon,9,Red Bull,5,14,0.0,1,6.0,0,0
1029,2019,20,2019-11-17,Brazilian Grand Prix,interlagos,807,hulkenberg,Hülkenberg,4,Renault,13,15,0.0,1,14.0,0,0
1029,2019,20,2019-11-17,Brazilian Grand Prix,interlagos,9,kubica,Kubica,3,Williams,19,16,0.0,11,19.0,0,1
1029,2019,20,2019-11-17,Brazilian Grand Prix,interlagos,20,vettel,Vettel,6,Ferrari,2,17,0.0,4,2.0,0,1
1029,2019,20,2019-11-17,Brazilian Grand Prix,interlagos,844,leclerc,Leclerc,6,Ferrari,14,18,0.0,4,4.0,0,1
1029,2019,20,2019-11-17,Brazilian Grand Prix,interlagos,840,stroll,Stroll,211,Racing Point,17,19,0.0,22,17.0,0,1
1029,2019,20,2019-11-17,Brazilian Grand Prix,interlagos,822,bottas,Bottas,131,Mercedes,4,20,0.0,131,5.0,0,1
1030,2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,1,hamilton,Hamilton,131,Mercedes,1,1,26.0,1,1.0,1,0
1030,2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,830,max_verstappen,Verstappen,9,Red Bull,2,2,18.0,1,3.0,0,0
1030,2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,844,leclerc,Leclerc,6,Ferrari,3,3,15.0,1,4.0,0,0
1030,2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,822,bottas,Bottas,131,Mercedes,20,4,12.0,1,2.0,0,0
1030,2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,20,vettel,Vettel,6,Ferrari,4,5,10.0,1,5.0,0,0
1030,2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,848,albon,Albon,9,Red Bull,5,6,8.0,1,6.0,0,0
1030,2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,815,perez,Pérez,211,Racing Point,10,7,6.0,11,11.0,0,0
1030,2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,846,norris,Norris,1,McLaren,6,8,4.0,11,7.0,0,0
1030,2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,826,kvyat,Kvyat,5,Toro Rosso,13,9,2.0,11,14.0,0,0
1030,2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,832,sainz,Sainz,1,McLaren,8,10,1.0,11,9.0,0,0
1030,2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,817,ricciardo,Ricciardo,4,Renault,7,11,0.0,11,8.0,0,0
1030,2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,807,hulkenberg,Hülkenberg,4,Renault,9,12,0.0,11,10.0,0,0
1030,2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,8,raikkonen,Räikkönen,51,Alfa Romeo,17,13,0.0,11,18.0,0,0
1030,2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,825,kevin_magnussen,Magnussen,210,Haas F1 Team,14,14,0.0,11,15.0,0,0
1030,2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,154,grosjean,Grosjean,210,Haas F1 Team,15,15,0.0,11,16.0,0,0
1030,2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,841,giovinazzi,Giovinazzi,51,Alfa Romeo,16,16,0.0,11,17.0,0,1
1030,2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,847,russell,Russell,3,Williams,18,17,0.0,11,19.0,0,1
1030,2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,842,gasly,Gasly,5,Toro Rosso,11,18,0.0,12,12.0,0,1
1030,2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,9,kubica,Kubica,3,Williams,19,19,0.0,12,20.0,0,1
1030,2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,840,stroll,Stroll,211,Racing Point,12,20,0.0,23,13.0,0,1
1031,2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,844,leclerc,Leclerc,6,Ferrari,7,2,18.0,1,7.0,0,0
1031,2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,846,norris,Norris,1,McLaren,3,3,16.0,1,4.0,0,0
1031,2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,1,hamilton,Hamilton,131,Mercedes,5,4,12.0,1,2.0,0,0
1031,2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,832,sainz,Sainz,1,McLaren,8,5,10.0,1,8.0,0,0
1031,2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,815,perez,Pérez,211,Racing Point,6,6,8.0,1,6.0,0,0
1031,2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,842,gasly,Gasly,213,AlphaTauri,12,7,6.0,1,12.0,0,0
